,codgeo,total_maisons,rga_1945_1975_faible,rga_1945_1975_moyen,rga_1945_1975_nul,rga_1945_1975_fort,rga_1976_2020_faible,rga_1976_2020_moyen,rga_1976_2020_nul,rga_1976_2020_fort,rga_post2020_faible,rga_post2020_moyen,rga_post2020_nul,rga_post2020_fort,rga_pre1945_faible,rga_pre1945_moyen,rga_pre1945_nul,rga_pre1945_fort,rga_unk_faible,rga_unk_moyen,rga_unk_nul,rga_unk_fort,tri_nul_nul,tri_t01_faible,tri_t01_fort,tri_t01_moyen,tri_t02_faible,tri_t02_fort,tri_t02_moyen,tri_t03_faible,tri_t03_fort,tri_t03_moyen,rga_score,tri_score
28292,71576,172,0,20,0,0,0,28,0,0,0,3,0,0,0,121,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,1.1482558139534884,0.0
28293,71577,98,0,6,0,0,1,44,0,0,0,2,0,0,8,37,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,2.4591836734693877,0.0
28294,71578,162,0,8,0,0,0,48,0,0,0,0,0,0,0,106,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,1.6049382716049383,0.0
28295,71579,92,0,0,3,0,0,1,18,0,0,0,3,0,2,2,63,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0.05434782608695652,0.0
28296,71580,235,0,15,0,0,2,112,0,0,0,19,0,0,3,84,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,2.753191489361702,0.0
28297,71581,131,0,9,0,0,4,25,0,0,0,0,0,0,11,82,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,1.1564885496183206,0.0
28298,71582,473,2,19,0,0,20,48,4,0,2,2,0,0,75,286,13,0,1,0,1,0,473,0,0,0,0,0,0,0,0,0,0.6649048625792812,0.0
28299,71583,357,4,46,0,0,3,175,0,0,0,12,0,0,14,101,1,0,0,1,0,0,357,0,0,0,0,0,0,0,0,0,2.8711484593837535,0.0
28300,71584,557,0,48,0,0,0,184,0,0,0,9,0,0,0,315,0,0,0,1,0,0,557,0,0,0,0,0,0,0,0,0,1.90754039497307,0.0
28301,71585,573,0,59,0,0,0,371,0,0,0,39,0,0,0,102,1,0,0,1,0,0,573,0,0,0,0,0,0,0,0,0,3.6649214659685865,0.0
28302,71586,177,0,7,0,0,1,29,0,0,0,1,0,0,1,137,1,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0.9378531073446328,0.0
28303,71588,482,27,15,0,0,202,89,0,0,10,10,0,0,81,48,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,1.5103734439834025,0.0
28304,71589,242,0,22,0,0,0,63,0,0,0,3,0,0,7,143,4,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,1.5599173553719008,0.0
28305,71590,271,2,12,0,0,9,150,0,0,0,9,0,0,8,81,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,2.9981549815498156,0.0
28306,71591,195,3,32,0,0,0,74,0,0,0,3,0,0,7,76,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,2.353846153846154,0.0
28307,72001,683,0,69,0,15,0,359,0,68,0,18,2,2,0,121,0,29,0,0,0,0,683,0,0,0,0,0,0,0,0,0,4.0666178623718885,0.0
28308,72002,129,0,4,1,0,1,26,1,0,0,0,0,0,5,65,25,0,0,1,0,0,129,0,0,0,0,0,0,0,0,0,1.0930232558139534,0.0
28309,72003,2042,483,575,0,0,84,658,1,2,1,32,2,0,11,183,4,2,1,3,0,0,2024,15,0,3,0,0,0,0,0,0,2.523751224289912,0.011753183153770812
28310,72004,241,6,3,0,0,35,44,0,0,0,5,0,0,86,62,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,1.1535269709543567,0.0
28311,72005,410,34,2,0,0,165,9,0,0,1,0,0,0,173,22,3,0,1,0,0,0,410,0,0,0,0,0,0,0,0,0,0.5670731707317073,0.0
28312,72006,795,81,104,1,0,138,340,3,0,2,16,0,0,43,61,6,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,2.741509433962264,0.0
28313,72007,228,7,11,1,0,27,112,0,0,0,11,0,0,9,49,1,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,2.831140350877193,0.0
28314,72008,2156,411,583,1,0,333,483,1,0,4,21,1,0,79,236,1,0,0,2,0,0,873,1031,67,185,0,0,0,0,0,0,2.0711966604823746,0.8910018552875696
28315,72009,157,0,1,0,4,7,2,0,56,0,0,0,0,15,24,0,48,0,0,0,0,157,0,0,0,0,0,0,0,0,0,3.8184713375796178,0.0
28316,72010,195,0,24,0,0,1,42,0,0,0,3,0,0,7,113,5,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,1.4282051282051282,0.0
28317,72011,458,20,0,2,1,127,17,8,4,2,0,0,0,161,12,98,5,0,0,1,0,458,0,0,0,0,0,0,0,0,0,0.5851528384279476,0.0
28318,72012,272,16,12,0,0,9,47,2,0,0,3,2,0,10,164,7,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,1.0643382352941178,0.0
28319,72013,1158,113,78,2,25,155,172,7,76,5,8,3,8,199,241,3,62,1,0,0,0,1158,0,0,0,0,0,0,0,0,0,1.9119170984455958,0.0
28320,72015,78,0,1,0,0,2,6,0,0,0,0,0,0,1,67,0,1,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0.4423076923076923,0.0
28321,72016,624,4,5,23,0,1,6,273,0,0,0,8,0,24,58,220,0,0,0,2,0,624,0,0,0,0,0,0,0,0,0,0.07291666666666667,0.0
28322,72017,97,3,0,0,0,31,1,0,0,0,0,0,0,46,16,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0.3865979381443299,0.0
28323,72018,61,0,3,0,0,0,2,0,0,0,0,0,0,8,46,2,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0.28688524590163933,0.0
28324,72019,167,1,6,0,0,0,26,0,0,0,2,0,0,1,131,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0.9011976047904192,0.0
28325,72020,344,1,25,0,0,1,113,0,1,0,1,0,0,1,195,2,4,0,0,0,0,344,0,0,0,0,0,0,0,0,0,1.864825581395349,0.0
28326,72021,329,32,8,3,0,68,7,7,0,5,0,0,0,139,53,7,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0.43009118541033436,0.0
28327,72022,512,9,27,0,4,6,202,2,28,0,2,0,1,88,115,0,27,0,1,0,0,512,0,0,0,0,0,0,0,0,0,2.73046875,0.0
28328,72023,1038,2,26,0,71,1,129,0,218,0,3,1,10,13,362,3,199,0,0,0,0,1038,0,0,0,0,0,0,0,0,0,3.183526011560694,0.0
28329,72024,1598,2,211,0,22,4,851,0,55,0,75,0,24,15,289,0,48,0,2,0,0,1598,0,0,0,0,0,0,0,0,0,3.6013767209011265,0.0
28330,72025,951,93,37,0,0,219,90,1,1,7,6,3,0,308,168,3,13,1,1,0,0,951,0,0,0,0,0,0,0,0,0,0.8796004206098843,0.0
28331,72026,727,0,45,0,2,0,273,0,4,0,12,2,0,0,368,3,17,0,1,0,0,727,0,0,0,0,0,0,0,0,0,2.1423658872077027,0.0
28332,72027,222,1,15,0,0,4,25,0,0,0,1,0,0,29,133,1,12,1,0,0,0,222,0,0,0,0,0,0,0,0,0,0.7635135135135135,0.0
28333,72028,268,2,15,0,0,2,29,0,0,0,3,0,0,23,193,1,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0.7201492537313433,0.0
28334,72029,902,37,64,2,0,217,71,17,0,4,5,0,0,157,312,12,0,0,4,0,0,902,0,0,0,0,0,0,0,0,0,0.8481152993348116,0.0
28335,72031,218,23,0,0,0,66,12,0,0,0,1,0,0,90,26,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0.6422018348623854,0.0
28336,72032,209,0,7,0,0,0,62,0,0,0,1,0,0,0,139,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,1.5789473684210527,0.0
28337,72034,194,11,12,0,0,49,45,8,0,0,0,0,0,31,37,0,0,0,1,0,0,194,0,0,0,0,0,0,0,0,0,1.5953608247422681,0.0
28338,72035,1122,46,207,5,0,64,237,8,0,0,2,0,0,136,396,19,0,1,1,0,0,1122,0,0,0,0,0,0,0,0,0,1.5993761140819964,0.0
28339,72036,142,22,6,1,0,41,22,1,0,5,0,0,0,28,16,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,1.2640845070422535,0.0
28340,72037,69,0,4,0,0,0,11,0,0,0,0,0,0,0,54,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0.9420289855072463,0.0
28341,72038,270,2,20,0,6,15,59,1,7,0,0,0,0,21,85,4,49,0,0,0,1,270,0,0,0,0,0,0,0,0,0,1.7074074074074075,0.0
28342,72039,1859,0,233,0,29,1,488,1,30,0,13,0,0,7,1001,4,49,0,3,0,0,1859,0,0,0,0,0,0,0,0,0,1.883270575578268,0.0
28343,72040,81,0,4,0,3,0,2,0,1,0,1,0,1,0,26,1,41,0,0,0,1,81,0,0,0,0,0,0,0,0,0,0.6481481481481481,0.0
28344,72041,148,0,9,0,0,0,64,0,0,0,3,0,0,0,68,1,2,0,1,0,0,148,0,0,0,0,0,0,0,0,0,2.364864864864865,0.0
28345,72042,1012,0,116,2,0,0,430,1,0,0,12,0,0,0,441,4,2,0,4,0,0,1012,0,0,0,0,0,0,0,0,0,2.440711462450593,0.0
28346,72043,180,12,14,0,0,18,4,0,0,0,1,0,0,124,6,1,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0.4527777777777778,0.0
28347,72044,194,0,4,0,1,0,58,0,1,0,0,0,0,0,119,1,10,0,0,0,0,194,0,0,0,0,0,0,0,0,0,1.6237113402061856,0.0
28348,72045,312,0,11,0,0,0,140,0,0,0,0,1,0,3,157,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,2.331730769230769,0.0
28349,72046,720,2,76,0,0,18,249,4,1,5,5,0,0,3,353,1,2,0,1,0,0,720,0,0,0,0,0,0,0,0,0,2.0541666666666667,0.0
28350,72047,844,0,142,0,3,0,404,0,12,0,17,3,0,0,248,0,15,0,0,0,0,844,0,0,0,0,0,0,0,0,0,3.0242890995260665,0.0
28351,72048,245,0,9,0,1,0,121,0,3,0,8,1,0,0,81,0,20,0,1,0,0,245,0,0,0,0,0,0,0,0,0,2.7857142857142856,0.0
28352,72049,134,8,1,0,1,31,0,1,1,1,0,0,0,72,12,0,6,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0.39552238805970147,0.0
28353,72050,636,0,36,2,0,10,271,1,0,0,7,0,0,4,288,15,0,0,2,0,0,636,0,0,0,0,0,0,0,0,0,2.315251572327044,0.0
28354,72051,1395,0,131,20,57,0,438,28,230,0,21,0,17,0,230,11,210,0,2,0,0,1395,0,0,0,0,0,0,0,0,0,3.7562724014336917,0.0
28355,72052,499,6,40,0,0,7,67,2,0,0,2,0,0,38,330,6,0,0,1,0,0,499,0,0,0,0,0,0,0,0,0,0.9018036072144289,0.0
28356,72053,530,0,56,0,0,0,229,1,0,0,7,0,0,1,225,5,5,0,1,0,0,530,0,0,0,0,0,0,0,0,0,2.457547169811321,0.0
28357,72054,1197,163,79,0,7,386,195,29,110,5,6,4,1,74,125,10,1,1,0,0,1,1197,0,0,0,0,0,0,0,0,0,2.337092731829574,0.0
28358,72056,517,1,92,0,2,8,326,0,0,0,5,0,0,17,61,0,5,0,0,0,0,517,0,0,0,0,0,0,0,0,0,3.6576402321083172,0.0
28359,72057,38,0,1,0,0,5,2,0,5,0,0,0,0,4,6,1,14,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1.7763157894736843,0.0
28360,72058,2701,4,525,2,1,8,1482,0,1,1,129,5,0,4,524,9,4,0,2,0,0,2701,0,0,0,0,0,0,0,0,0,3.3582006664198447,0.0
28361,72059,405,3,26,0,0,10,107,0,0,0,5,0,0,32,217,2,0,0,3,0,0,405,0,0,0,0,0,0,0,0,0,1.5407407407407407,0.0
28362,72060,183,14,2,0,0,30,10,0,0,0,0,0,0,75,51,1,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0.5027322404371585,0.0
28363,72061,715,20,5,0,0,247,80,0,2,17,5,2,0,133,196,0,8,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0.9937062937062937,0.0
28364,72062,380,0,30,0,0,0,162,6,0,0,4,0,0,0,170,8,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,2.3552631578947367,0.0
28365,72064,290,12,13,4,0,31,24,38,0,1,0,1,0,48,101,17,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0.6551724137931034,0.0
28366,72065,938,0,149,0,40,0,484,34,104,0,12,1,1,0,87,0,25,0,1,0,0,938,0,0,0,0,0,0,0,0,0,4.3363539445629,0.0
28367,72066,188,0,9,0,0,0,119,0,0,0,0,0,0,0,59,1,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,3.2845744680851063,0.0
28368,72067,441,0,35,0,0,0,187,0,0,0,4,0,0,1,212,0,2,0,0,0,0,441,0,0,0,0,0,0,0,0,0,2.3412698412698414,0.0
28369,72068,726,79,71,1,0,29,146,0,0,1,3,0,0,131,258,3,0,0,4,0,0,726,0,0,0,0,0,0,0,0,0,1.3553719008264462,0.0
28370,72070,130,4,6,0,0,5,21,0,0,0,0,0,0,13,81,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0.9769230769230769,0.0
28371,72071,2585,53,448,4,0,40,681,1,0,1,11,2,0,81,1247,10,0,1,5,0,0,2585,0,0,0,0,0,0,0,0,0,1.7870406189555126,0.0
28372,72072,108,0,3,0,0,0,76,0,0,0,0,0,0,0,29,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,3.587962962962963,0.0
28373,72073,489,0,38,0,0,0,294,0,0,0,24,0,0,0,131,2,0,0,0,0,0,489,0,0,0,0,0,0,0,0,0,3.3231083844580778,0.0
28374,72074,136,1,6,0,0,0,15,1,0,0,2,0,0,1,109,1,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0.7022058823529411,0.0
28375,72075,461,2,32,0,0,14,145,0,0,0,1,0,0,11,255,0,0,0,1,0,0,461,0,0,0,0,0,0,0,0,0,1.7841648590021693,0.0
28376,72076,98,0,8,0,0,0,60,0,0,0,2,0,0,1,26,1,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,3.316326530612245,0.0
28377,72077,278,0,15,0,0,1,28,0,0,0,1,0,0,8,216,5,3,0,1,0,0,278,0,0,0,0,0,0,0,0,0,0.6510791366906474,0.0
28378,72078,183,4,19,0,0,0,31,1,0,0,0,0,0,3,124,1,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,1.1174863387978142,0.0
28379,72079,136,3,5,0,0,14,49,0,0,0,0,0,0,28,37,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,2.0073529411764706,0.0
28380,72080,1218,0,86,0,44,0,696,0,135,0,35,0,17,3,154,2,45,0,1,0,0,1218,0,0,0,0,0,0,0,0,0,4.464285714285714,0.0
28381,72083,184,0,10,0,0,1,30,0,0,0,2,0,0,10,126,5,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0.9836956521739131,0.0
28382,72084,610,5,43,0,1,36,228,0,5,9,5,0,0,50,195,1,32,0,0,0,0,610,0,0,0,0,0,0,0,0,0,2.226229508196721,0.0
28383,72085,137,0,5,0,0,0,12,0,0,0,0,0,0,2,116,2,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0.5291970802919708,0.0
28384,72086,72,0,1,0,0,0,14,1,0,0,0,0,0,0,56,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,1.0069444444444444,0.0
28385,72087,280,0,34,0,0,0,96,0,0,0,1,0,0,1,148,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,2.0267857142857144,0.0
28386,72088,165,5,0,1,0,22,2,1,12,1,0,0,0,72,27,0,22,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0.9393939393939394,0.0
28387,72089,868,5,46,53,0,26,185,137,0,0,10,10,0,44,199,151,0,0,1,1,0,868,0,0,0,0,0,0,0,0,0,1.2597926267281105,0.0
28388,72090,1287,5,241,3,11,10,346,8,82,1,5,0,0,30,506,10,25,1,3,0,0,1287,0,0,0,0,0,0,0,0,0,2.512043512043512,0.0
28389,72091,87,0,3,0,0,4,4,0,1,0,0,0,0,12,59,1,3,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0.47701149425287354,0.0
28390,72093,441,0,49,1,6,0,143,0,43,0,22,0,1,0,104,3,69,0,0,0,0,441,0,0,0,0,0,0,0,0,0,3.078231292517007,0.0
28391,72094,359,0,35,0,0,0,39,0,0,0,1,0,0,1,283,0,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0.7938718662952646,0.0
28392,72095,1445,408,113,1,8,62,465,0,159,1,40,2,3,43,127,1,10,1,1,0,0,1003,148,57,237,0,0,0,0,0,0,3.196539792387543,0.7916955017301038
28393,72096,626,0,37,1,0,0,319,0,0,0,8,1,0,0,260,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,2.727635782747604,0.0
28394,72098,277,0,7,5,11,0,9,20,28,0,0,1,0,0,89,46,60,0,1,0,0,277,0,0,0,0,0,0,0,0,0,1.4350180505415162,0.0
28395,72099,273,0,7,0,0,3,104,0,2,0,5,0,0,11,132,2,7,0,0,0,0,273,0,0,0,0,0,0,0,0,0,2.098901098901099,0.0
28396,72100,185,4,2,0,5,0,8,0,20,0,0,0,0,14,48,0,84,0,0,0,0,185,0,0,0,0,0,0,0,0,0,1.4702702702702704,0.0
28397,72101,359,0,19,1,4,0,44,0,32,0,3,0,0,5,164,8,78,0,0,0,1,359,0,0,0,0,0,0,0,0,0,1.713091922005571,0.0
28398,72102,54,1,0,0,1,2,0,0,1,0,0,0,2,2,13,0,32,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0.5092592592592593,0.0
28399,72103,423,1,20,0,0,0,69,0,0,0,4,1,0,0,323,4,0,0,1,0,0,423,0,0,0,0,0,0,0,0,0,0.958628841607565,0.0
28400,72104,278,2,10,0,0,0,73,1,0,0,1,0,0,0,189,2,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,1.4154676258992807,0.0
28401,72105,242,0,0,0,19,0,7,0,73,0,0,0,1,0,23,2,117,0,0,0,0,242,0,0,0,0,0,0,0,0,0,3.574380165289256,0.0
28402,72106,350,5,12,0,0,52,234,0,0,0,4,0,0,14,29,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,3.612857142857143,0.0
28403,72107,177,4,2,0,0,26,7,0,0,2,0,0,0,104,32,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0.3898305084745763,0.0
28404,72109,286,1,4,0,0,8,40,2,0,0,4,0,0,97,119,11,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0.798951048951049,0.0
28405,72110,398,0,12,0,36,0,48,0,123,0,0,1,10,1,62,1,104,0,0,0,0,398,0,0,0,0,0,0,0,0,0,4.346733668341709,0.0
28406,72111,212,4,9,1,0,9,27,25,0,0,2,0,0,58,71,6,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0.8183962264150944,0.0
28407,72112,244,0,23,0,0,0,43,0,0,0,0,0,0,0,177,1,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,1.1168032786885247,0.0
28408,72113,307,0,19,0,0,0,186,0,0,0,2,1,0,0,97,2,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,3.2003257328990227,0.0
28409,72114,131,0,5,0,1,0,29,0,3,0,1,0,0,0,76,0,16,0,0,0,0,131,0,0,0,0,0,0,0,0,0,1.4885496183206106,0.0
28410,72115,534,4,39,0,2,1,115,1,8,0,6,1,0,28,297,3,28,0,1,0,0,534,0,0,0,0,0,0,0,0,0,1.4616104868913857,0.0
28411,72118,752,0,73,0,4,0,240,0,9,0,6,1,0,11,401,2,5,0,0,0,0,752,0,0,0,0,0,0,0,0,0,2.004654255319149,0.0
28412,72119,496,1,19,1,2,94,86,0,1,23,1,1,0,113,152,1,0,0,1,0,0,496,0,0,0,0,0,0,0,0,0,1.221774193548387,0.0
28413,72120,96,0,7,0,0,0,21,0,0,0,1,0,0,0,67,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,1.3020833333333333,0.0
28414,72121,201,6,1,6,0,9,0,8,0,0,0,0,0,86,2,82,0,0,0,1,0,201,0,0,0,0,0,0,0,0,0,0.07213930348258707,0.0
28415,72122,501,1,49,1,11,2,203,0,58,1,7,0,2,1,104,1,59,0,1,0,0,501,0,0,0,0,0,0,0,0,0,3.5988023952095807,0.0
28416,72123,45,4,0,0,0,8,0,0,0,0,0,0,0,32,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0
28417,72124,2056,0,225,0,8,0,765,7,48,0,68,2,2,0,768,16,146,0,1,0,0,2056,0,0,0,0,0,0,0,0,0,2.474464980544747,0.0
28418,72125,155,0,6,0,0,0,28,0,0,0,0,0,0,0,121,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,1.0,0.0
28419,72126,170,1,6,0,0,2,16,0,0,0,1,0,0,15,127,2,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0.5882352941176471,0.0
28420,72127,818,0,169,0,0,1,477,0,0,0,17,4,0,1,146,1,0,0,2,0,0,818,0,0,0,0,0,0,0,0,0,3.4853300733496333,0.0
28421,72128,355,0,31,0,0,0,29,1,0,0,0,0,0,0,292,2,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0.6267605633802817,0.0
28422,72129,377,19,17,0,0,66,168,1,0,2,48,1,0,9,45,1,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,2.8620689655172415,0.0
28423,72130,308,0,23,0,0,0,143,0,0,0,9,0,0,1,130,0,0,0,2,0,0,308,0,0,0,0,0,0,0,0,0,2.581168831168831,0.0
28424,72131,284,9,41,0,0,8,124,0,0,0,1,1,0,0,100,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,0,2.596830985915493,0.0
28425,72132,2757,113,302,0,190,319,705,2,123,2,11,3,5,316,452,4,199,6,0,0,5,2757,0,0,0,0,0,0,0,0,0,2.4987305041712005,0.0
28426,72133,649,44,64,1,0,230,124,1,0,28,10,8,0,42,97,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,0,1.650231124807396,0.0
28427,72134,318,0,21,1,0,0,59,2,0,0,0,0,0,0,231,2,0,0,2,0,0,318,0,0,0,0,0,0,0,0,0,1.0927672955974843,0.0
28428,72135,262,0,24,1,0,0,100,0,3,0,5,1,0,0,125,0,3,0,0,0,0,262,0,0,0,0,0,0,0,0,0,2.299618320610687,0.0
28429,72136,146,2,4,0,0,19,11,0,0,1,0,0,0,11,98,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0.5856164383561644,0.0
28430,72137,1101,17,27,0,50,63,156,2,211,0,5,0,9,88,196,0,277,0,0,0,0,1101,0,0,0,0,0,0,0,0,0,3.0304268846503177,0.0
28431,72138,1434,40,146,1,0,128,149,4,1,4,1,0,0,501,423,23,9,3,1,0,0,1434,0,0,0,0,0,0,0,0,0,0.8873779637377964,0.0
28432,72139,439,3,30,0,10,8,73,0,51,5,1,0,0,22,165,1,67,0,2,0,1,439,0,0,0,0,0,0,0,0,0,2.3109339407744875,0.0
28433,72141,429,21,4,7,0,66,25,94,0,5,1,1,0,78,88,38,0,1,0,0,0,429,0,0,0,0,0,0,0,0,0,0.5046620046620046,0.0
28434,72142,90,2,1,0,0,9,15,0,0,1,0,0,0,39,23,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0.9777777777777777,0.0
28435,72143,842,1,41,0,26,2,237,0,20,0,6,2,0,3,462,6,35,0,1,0,0,842,0,0,0,0,0,0,0,0,0,1.9418052256532066,0.0
28436,72144,335,0,22,4,2,0,20,7,4,0,0,0,0,0,174,42,59,0,0,1,0,335,0,0,0,0,0,0,0,0,0,0.6119402985074627,0.0
28437,72145,187,1,5,27,0,18,6,59,0,0,0,1,0,5,10,55,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0.32620320855614976,0.0
28438,72146,1268,25,141,0,0,116,797,0,0,8,20,4,0,9,148,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,0,3.5646687697160884,0.0
28439,72147,533,44,8,0,0,277,17,0,0,22,2,0,0,136,27,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0.7879924953095685,0.0
28440,72148,42,0,0,0,0,0,2,0,0,0,0,0,0,0,37,0,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0.23809523809523808,0.0
28441,72149,295,0,10,0,0,0,71,0,0,0,1,0,0,0,205,6,0,0,2,0,0,295,0,0,0,0,0,0,0,0,0,1.2966101694915255,0.0
28442,72150,507,14,14,0,0,305,58,0,0,4,0,0,0,53,58,0,1,0,0,0,0,507,0,0,0,0,0,0,0,0,0,1.2603550295857988,0.0
28443,72151,512,16,39,0,0,17,198,6,0,2,21,0,0,51,141,21,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,2.27734375,0.0
28444,72152,235,5,13,0,0,68,65,1,0,0,1,0,0,13,68,1,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,1.8319148936170213,0.0
28445,72153,362,0,22,0,0,0,58,1,0,0,3,0,0,3,275,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0.9737569060773481,0.0
28446,72154,5121,666,72,0,136,1409,213,0,291,97,12,6,18,1749,278,11,148,14,0,1,0,5121,0,0,0,0,0,0,0,0,0,1.3172231985940246,0.0
28447,72155,1821,0,293,1,0,0,1022,1,0,0,70,2,0,0,431,1,0,0,0,0,0,1821,0,0,0,0,0,0,0,0,0,3.3045030203185064,0.0
28448,72156,459,0,14,0,11,1,145,0,44,0,8,0,0,1,186,1,48,0,0,0,0,459,0,0,0,0,0,0,0,0,0,2.7799564270152506,0.0
28449,72157,312,0,66,0,21,0,112,0,13,0,4,0,0,0,85,0,11,0,0,0,0,312,0,0,0,0,0,0,0,0,0,3.108974358974359,0.0
28450,72158,439,0,51,0,0,0,129,0,0,0,3,0,0,0,253,2,0,0,1,0,0,439,0,0,0,0,0,0,0,0,0,1.7767653758542141,0.0
28451,72160,310,0,14,0,0,0,104,0,0,1,0,0,0,2,189,0,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,1.7919354838709678,0.0
28452,72161,547,84,22,0,0,148,30,0,0,6,6,0,0,87,160,4,0,0,0,0,0,547,0,0,0,0,0,0,0,0,0,0.7550274223034735,0.0
28453,72163,215,0,0,0,10,0,26,0,42,0,0,0,3,0,16,0,118,0,0,0,0,215,0,0,0,0,0,0,0,0,0,2.86046511627907,0.0
28454,72164,39,2,0,0,0,1,7,0,0,0,0,0,0,10,19,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0.9487179487179487,0.0
28455,72165,874,0,101,0,1,6,456,2,8,0,18,0,0,7,257,1,17,0,0,0,0,874,0,0,0,0,0,0,0,0,0,3.053203661327231,0.0
28456,72166,150,5,1,0,0,45,8,0,0,6,0,0,0,66,18,1,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0.62,0.0
28457,72167,256,0,9,0,0,0,170,0,0,0,2,1,0,3,71,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,3.427734375,0.0
28458,72168,960,117,42,4,0,218,164,1,0,12,3,1,0,198,163,33,0,3,1,0,0,960,0,0,0,0,0,0,0,0,0,1.265625,0.0
28459,72169,621,0,55,0,0,0,328,1,0,0,35,3,0,1,198,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,3.003220611916264,0.0
